cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
7018,0,234506,0,The National Bank of Coxsackie,Coxsackie,NY,12051,6/30/2015,8/16/2015,N,3-7 Reed Street,,8,0,0,8,0,Greene,,,1/1/1852,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.nbcoxsackie.com,4211,349,3862,60,585,0,190,0,395,3441,1852,519,1070,946,34,221,759,0,759,0,759,172,237,0,732.82
7337,13791,281210,1250660,The National Bank of Delaware County,Walton,NY,13856,6/30/2015,8/16/2015,N,131-135 Delaware Street,"DELAWARE BANCSHARES, INC.",12,0,0,7,0,Delaware,,,1/1/1890,1/1/1934,9/19/2014,Stock,0,1,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.nbdcbank.com,5373,722,4651,126,1119,26,466,0,627,6103,2961,777,2365,-459,888,-95,524,0,524,0,524,63,185,0,-364
35338,0,2872340,2872322,The National Bank of Georgia,Athens,GA,30606,6/30/2015,8/16/2015,N,2234 West Broad Street,"NBG BANCORP, INC.",3,0,0,4,0,Clarke,12020,"Athens-Clarke County, GA",5/8/2000,5/8/2000,3/31/2006,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,www.tnbg.net,8157,1277,6880,57,790,0,138,0,652,4161,2757,264,1140,3452,23,1241,2234,0,2234,0,2234,-4,0,0,2219.28
33860,13754,2132941,2149622,The National Bank of Indianapolis,Indianapolis,IN,46204,6/30/2015,8/16/2015,N,107 N. Pennsylvania Street,"NATIONAL BANK OF INDIANAPOLIS CORPORATION, THE",12,1,0,4,0,Marion,26900,"Indianapolis-Carmel-Anderson, IN",12/8/1993,12/8/1993,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.nbofi.com,25324,1312,24012,492,9114,4281,1485,0,3348,23268,13687,2014,7567,9366,0,2929,6437,0,6437,0,6437,195,2232,0,6437
7590,0,977616,2409755,The National Bank of Malvern,Malvern,PA,19355,6/30/2015,8/16/2015,N,King And Warren Streets,MALVERN BANK CORPORATION,2,0,0,8,0,Chester,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4/7/1884,1/1/1934,9/16/2010,Stock,0,1,OCC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,http://www.natbankmal.com,3038,309,2729,0,112,7,58,0,47,1784,1076,147,561,1057,0,312,745,0,745,0,745,0,374,0,745
6275,9067,173306,1136214,The National Bank of Middlebury,Middlebury,VT,5753,6/30/2015,8/16/2015,N,30 Main Street,MIDDLEBURY NATIONAL CORPORATION,7,0,0,5,0,Addison,,,11/9/1831,1/1/1934,12/3/2008,Stock,0,1,OCC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1,nbmvt.com,4987,273,4714,225,1352,0,242,0,1110,5094,2850,718,1526,747,75,135,687,0,687,0,687,284,372,0,624
21329,0,406059,1133026,The National Bank of Texas at Fort Worth,Fort Worth,TX,76106,6/30/2015,8/16/2015,N,2535 N.E. 28th Street,"HORIZON BANKSHARES, INC.",4,0,0,4,1,Tarrant,19100,"Dallas-Fort Worth-Arlington, TX",11/29/1973,11/29/1973,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.nationalbanktexas.com,3147,287,2860,11,728,0,461,0,267,3246,1781,320,1145,331,35,0,366,0,366,0,366,16,122,0,331
5331,0,881544,1248555,The National Bank of Waupun,Waupun,WI,53963,6/30/2015,8/16/2015,N,210 East Main Street,"NATIONAL BANCSHARES WAUPUN, INC.",4,0,0,4,0,Fond Du Lac,22540,"Fond du Lac, WI",9/1/1905,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Appleton,Chicago,Central,Central,0,1,http://www.natlbk.com,2880,252,2628,60,314,0,71,0,243,1685,975,117,593,1197,0,361,836,0,836,0,836,18,188,0,836
2093,0,791821,0,The National Capital Bank of Washington,Washington,DC,20003,6/30/2015,8/16/2015,N,"316 Pennsylvania Ave., S.E.",,2,0,0,8,0,District Of Columb,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8/30/1889,1/1/1934,10/30/2006,Stock,0,0,OCC,DIF,New York,NEW YORK,Baltimore,Richmond,Northeastern,Southeast,0,1,www.nationalcapitalbank.com,6105,270,5835,0,868,0,194,0,674,4600,3020,-41,1621,2103,104,962,1245,0,1245,0,1245,8029,432,0,1178.44
2608,12246,863607,1115406,The National Grand Bank of Marblehead,Marblehead,MA,1945,6/30/2015,8/16/2015,N,91 Pleasant Street,GRAND BANK CORPORATION,2,0,0,5,0,Essex,14460,"Boston-Cambridge-Newton, MA-NH",1/1/1831,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,ngbank.com,4907,340,4567,100,650,24,190,0,436,3419,1883,476,1060,1698,2,562,1138,0,1138,0,1138,5,805,115,1136.66
2496,11090,1008209,2606693,The National Iron Bank,Salisbury,CT,6068,6/30/2015,8/16/2015,N,195 Main Street,"IRON BANCSHARES, INC.",4,0,0,5,1,Litchfield,,,8/17/1847,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1,http://WWW.IRONBANK.COM,1684,111,1573,0,389,0,339,0,50,1750,811,272,667,212,0,0,212,0,212,0,212,1,104,0,212
