cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
28808,2402,454676,0,"BankFinancial, FSB",Olympia Fields,IL,60461,6/30/2015,8/16/2015,SA,21110 South Western Avenue,,21,0,0,4,0,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1/1/1924,4/3/1935,7/21/2011,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.bankfinancial.com,264,1438279,147078,136487,29485,0,1156667,10810,0,33502,5539,2357,63651,1438279,1258536,1229493,1009815,1229493,88.00901423,3039,0,12791,0,13213,179743,179743,0,0,192908,-13165,0,8734,0,3885,1322639,246655,1448083.33,1440119.5,1071025,1424834,22287,0,22287,0,16465,274,0,0,128537,155586,10814,128537,662
20130,11510,117458,2834076,BankFirst,Norfolk,NE,68701,6/30/2015,8/16/2015,NM,100 North 13th Street,"NORTH CENTRAL BANCORP, INC.",8,0,0,2,0,Madison,,,2/9/1970,2/9/1970,6/24/2015,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Kansas City,Western,West,0,1,www.bankfirstonline.com,60,317673,11658,7347,99930,0,194214,3492,0,2493,122,5254,4002,317673,270105,264653,226594,264653,78.75412214,0,0,4899,0,553,47568,47568,0,1500,14508,31560,0,1247,26,2031,301491,72012,325955.33,316797,252681,309393,0,0,0,0,8452,915,4899,318,58252,41993,3162,58252,0
8870,10529,914648,1247455,BankFirst Financial Services,Macon,MS,39341,6/30/2015,8/16/2015,SM,110 South Jefferson Street,BANKFIRST CAPITAL CORPORATION,11,0,1,4,0,Noxubee,,,6/1/1888,1/1/1934,12/14/2012,Stock,0,0,FED,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,http://www.bankfirstfs.com,165,734403,22661,6311,74756,3875,591388,9130,0,14777,1324,0,25622,734403,661671,647086,550401,647086,77.07866661,3054,0,7297,0,4234,72732,72732,0,533,35644,36555,0,15315,0,2578,676330,118923,739482,737551.5,611696,736434,15464,10532,0,4932,36836,3068,7297,3025,114489,72284,7665,114489,0
26536,13786,331375,0,BankGloucester,Gloucester,MA,1930,6/30/2015,8/16/2015,SB,160 Main Street,,2,0,0,4,0,Essex,14460,"Boston-Cambridge-Newton, MA-NH",1/1/1887,2/10/1986,7/15/2009,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,http://www.bankgloucester.com,41,205081,5314,1677,21357,0,169346,1416,0,6075,0,171,2818,205081,187200,168858,152477,168858,88.26617581,0,0,18000,0,342,17881,17881,0,0,17571,310,0,5271,0,575,192380,41040,200564.67,202331,148790,201171,0,0,0,0,16586,2,18000,0,33009,17676,1416,33009,0
17282,0,737548,1204337,BankIowa of Cedar Rapids,Cedar Rapids,IA,52402,6/30/2015,8/16/2015,NM,7045 C Avenue Northeast,FIDELITY BAN CORPORATION,11,0,0,2,1,Linn,16300,"Cedar Rapids, IA",1/1/1881,12/11/1953,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://www.bankiowa.com,127,540157,11107,2139,82035,0,419162,5505,0,6482,0,3828,17543,540157,479561,432297,356391,432297,69.34866786,13745,0,29125,0,4394,60596,60596,0,170,13738,46688,0,714,18,3284,503336,173272,540968.33,538255,423369,529764,11119,11119,0,0,57660,11562,29125,2042,121706,55672,4868,121706,5940
30817,5964,379171,3488300,BankLiberty,Liberty,MO,64068,6/30/2015,8/16/2015,SM,16 West Franklin Street,"LIBERTY BANCORP, INC.",12,0,0,4,0,Clay,28140,"Kansas City, MO-KS",12/5/1955,12/5/1955,6/17/2015,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.banklibertykc.com,107,442431,30107,20557,28324,0,333638,5713,0,14537,8560,3354,23911,442431,377013,372093,221509,372093,90.59970547,2586,0,0,0,2334,65418,65418,0,0,41204,24214,0,794,0,1204,382519,161741,450776,447733,372648,441271,14708,9097,0,5611,5314,319,0,895,70754,62119,4674,70754,0
18129,7941,546003,3297481,BankNewport,Newport,RI,2840,6/30/2015,8/16/2015,SM,10 Washington Square,"OCEANPOINT FINANCIAL PARTNERS, MHC",15,0,0,4,0,Newport,39300,"Providence-Warwick, RI-MA",1/1/1819,1/2/1960,5/5/2015,Stock,0,1,FED,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,www.banknewport.com,263,1340692,17994,2131,170281,0,1078252,8997,0,23774,0,7475,42916,1340692,1207612,1030531,827295,1030531,74.26054849,0,0,168115,0,8966,133080,133080,0,3000,86698,43382,0,6921,0,3848,1250664,407199,1322585,1329229,1044725,1315973,20335,20335,0,0,49550,13510,167720,1424,248843,126109,8989,248843,16023
11739,14017,855741,1210048,BankOrion,Orion,IL,61273,6/30/2015,8/16/2015,NM,1114 Fourth Street,"ORION BANCORPORATION, INC.",9,0,1,4,0,Henry,19340,"Davenport-Moline-Rock Island, IA-IL",5/21/1890,1/1/1934,12/9/2011,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,http://WWW.BANKORION.COM,92,415658,28050,14742,142516,0,222664,2223,0,6630,1321,6030,8447,415658,370465,355340,312775,355340,79.73680658,2033,0,10400,0,2692,45193,45193,0,1200,12467,31526,0,2031,0,1972,379922,163501,404557,408130.5,258729,397241,4710,3203,0,1507,18795,7499,10400,373,37516,38021,2223,37516,1697
30692,5756,364270,0,"BankPacific, Ltd",Hagatna,GU,96910,6/30/2015,8/16/2015,SA,151 Aspinal Ave,,0,0,1,6,0,Guam,,,1/1/1953,6/23/1954,2/15/2013,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,West,6,1,www.bankpacific.com,87,125977,11020,8056,2234,0,102611,467,0,6539,419,1463,1691,125977,110539,108995,87902,90883,58.01176223,0,0,0,0,1544,15438,15438,0,640,525,14273,0,2372,0,415,112901,56331,131460.33,129254,80706,129231,0,0,0,0,21326,963,0,881,9983,15438,467,9983,0
5903,9754,121642,1097306,BankPlus,Belzoni,MS,39038,6/30/2015,8/16/2015,NM,202 Jackson Street,BANCPLUS CORPORATION,60,0,0,4,0,Humphreys,,,1/1/1909,1/1/1934,9/27/2010,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,http://www.bankplus.net,783,2564782,87622,41918,815738,24908,1435429,16886,0,69388,33840,3730,94127,2564782,2323059,2048929,1505077,2048929,81.58476263,96316,0,170629,0,7185,241723,241723,0,900,199100,41723,0,18310,8,11732,2317993,651969,2524414.67,2583377.5,1894178,2574414,53656,41758,0,11898,185580,14907,170629,19784,391750,238949,16886,391750,50240
16418,13480,88231,0,BankSouth,Greensboro,GA,30642,6/30/2015,8/16/2015,SA,6340 Lake Oconee Parkway,,4,0,0,4,1,Greene,,,4/10/1946,4/10/1946,9/14/2012,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.banksouth.com,245,419245,29144,23517,19804,0,340387,5563,0,9109,3116,69,17616,419245,374631,327192,305660,327192,81.97808089,7000,0,32668,0,7771,44614,44614,0,771,2729,41114,0,6203,0,985,383708,24989,399992,409823,287716,395772,5762,5762,0,0,45505,59,23802,75237,57532,44418,3621,57532,269348
77,10489,194936,1084061,BankSouth,Dothan,AL,36303,6/30/2015,8/16/2015,NM,3251 Ross Clark Circle,BANCSOUTH CORPORATION,2,0,0,4,1,Houston,20020,"Dothan, AL",1/1/1928,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Montgomery,Atlanta,Southern,Southeast,0,1,,26,170439,6179,2975,19688,0,141285,2642,0,1907,555,0,825,170439,135462,134965,119686,134965,68.86705125,0,0,0,0,497,34977,34977,0,25,10000,24952,0,131,0,494,163948,7381,172348.33,171960.5,84552,171728,0,0,0,0,5839,0,0,0,15212,34985,1076,15212,0
496,16027,109453,1943917,BankStar Financial,Elkton,SD,57026,6/30/2015,8/16/2015,NM,124 Elk Street,ELKTON HOLDING COMPANY,3,0,0,2,1,Brookings,,,3/20/1926,1/1/1934,3/22/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.ebankstar.com,29,129343,4913,2829,12191,1000,103585,634,0,1430,0,2634,3590,129343,114832,109404,87940,109404,86.32606471,0,0,5112,0,316,14511,14511,0,100,9487,4924,0,539,0,955,119605,42065,126638.67,127408.5,97277,123864,1769,1769,0,0,4171,942,5000,0,16992,12026,634,16992,0
29177,3050,831576,3610437,BankTennessee,Collierville,TN,38017,6/30/2015,8/16/2015,SM,1125 West Poplar Ave,"BANKTENNESSEE BANCSHARES, INC.",8,0,0,4,1,Shelby,32820,"Memphis, TN-MS-AR",10/1/1934,11/2/1934,3/31/2006,Stock,0,0,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,www.banktennessee.com,68,268278,11003,5735,16070,1189,210920,3815,0,12044,2110,3148,11794,268278,240406,233018,191811,233018,85.8076928,0,0,6000,0,1388,27872,27872,0,23355,0,4517,0,1225,0,699,233914,48507,270865,271673.5,244239,266564,7488,7488,0,0,9700,3009,6000,0,30342,24746,3062,30342,0
58979,18132,3938186,4028712,"BankUnited, National Association",Miami Lakes,FL,33016,6/30/2015,8/16/2015,N,14817 Oak Lane,"BANKUNITED, INC.",104,0,1,4,0,Miami-Dade,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5/21/2009,5/21/2009,3/22/2013,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,0,http://www.BankUnited.com,1639,21283765,162644,122068,4705349,2213,14280820,107385,25640,109102,9414,94956,1893627,21283765,19452108,15513339,12566912,15513339,52.64850163,0,25640,3743697,0,169432,1831657,1831657,0,0,1000384,831273,0,86160,4334,41122,19110450,7493468,20056101.33,20553360,14597590,20292138,224642,21015,203627,0,4246673,0,3733269,61212,1923961,1704428,111678,1923961,3380663
35406,0,2849285,3368185,BankVista,Sartell,MN,56377,6/30/2015,8/16/2015,NM,125 Twin Rivers Court,"ABDO INVESTMENTS, INC.",2,0,0,4,0,Stearns,41060,"St. Cloud, MN",2/15/2000,2/15/2000,12/19/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,WWW.BANKVISTA.COM,38,155396,23381,19857,630,0,127563,2132,0,1598,621,61,1542,155396,141336,130966,115328,130966,86.29816307,0,0,9000,0,1370,14060,14060,0,1,12092,1967,0,4058,1947,382,148050,28186,152446.33,154261.5,106140,155603,0,0,0,0,12981,1992,9000,2185,26753,14036,1336,26753,0
57368,0,3109043,3553815,Bankwell Bank,New Canaan,CT,6840,6/30/2015,8/16/2015,NM,208 Elm Street,"BANKWELL FINANCIAL GROUP, INC.",10,0,0,4,0,Fairfield,14860,"Bridgeport-Stamford-Norwalk, CT",4/22/2002,4/22/2002,10/1/2014,Stock,0,0,FDIC,DIF,New York,NEW YORK,Hartford,New York,Northeastern,Northeast,0,1,http://www.mybankwell.com,128,1208337,75550,58315,58224,0,1021693,12230,0,11508,830,3335,37197,1208337,1084060,956410,793843,956410,78.80731721,0,0,124000,0,3650,124277,124277,0,1321,98970,23986,0,4004,0,3575,1138232,555693,1133713,1153356,1060431,1132860,23395,10441,0,12954,136493,20779,124000,0,180004,121276,12230,180004,50000
16704,0,791353,1134872,BANKWEST,Rockford,MN,55373,6/30/2015,8/16/2015,NM,5921 Main Street,"BANKWEST FINANCIAL, INC.",3,0,0,4,1,Wright,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1/1/1948,6/1/1948,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,www.bankwestmn.com,31,122052,18290,15724,16932,0,77680,1180,0,4479,1594,0,3077,122052,111619,111134,79598,111134,88.91727997,0,0,0,0,485,10433,10433,0,60,7185,3188,0,618,0,377,110336,22352,119996,120550.5,80781,119974,2367,2367,0,0,940,1525,0,370,18432,10432,1012,18432,0
10502,14289,989758,1051504,BANKWEST OF KANSAS,Goodland,KS,67735,6/30/2015,8/16/2015,SM,922 Main Street,"G. S. BANCSHARES, INC.",3,0,0,2,1,Sherman,,,1/1/1929,1/1/1934,3/31/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.ebankwest.com,33,94214,12978,11016,18828,290,59296,334,0,1040,0,0,1782,94214,81937,81013,64022,81013,87.21132602,0,0,753,0,171,12277,12277,0,426,4015,7836,0,0,0,1000,89430,30214,94729.33,95307.5,67127,95586,413,413,0,0,1665,2529,753,0,11143,11461,334,11143,0
